property_type,condition,location_district,dis_avg_price,agency,agency_avg_price,price_diff
"3-room apartment","fully renovated","okres Žilina",2889.718462,"Mamud Reality s. r. o.",3152.630000,0.0909817138
"3-room apartment","fully renovated","okres Martin",2109.253333,"TUreality s.r.o.",NULL,NULL
"3-room apartment","fully renovated","okres Liptovský Mikuláš",2758.873333,"RESIDENCE realitná kancelária",2913.030000,0.0558766744
"3-room apartment","fully renovated","okres Tvrdošín",2216.035000,"TUreality s.r.o.",2185.710000,-0.0136843507
"3-room apartment","fully renovated","okres Žilina",2889.718462,"Reality IQ, s.r.o.",2724.950000,-0.0570188633
"3-room apartment","fully renovated","okres Žilina",2889.718462,"KRALIKOVA reality",3507.460000,0.2137722225
"3-room apartment","fully renovated","okres Martin",2109.253333,"Realitná kancelária",2168.810000,0.0282359004
"3-room apartment","fully renovated","okres Čadca",1815.651667,"MGM reality",1882.350000,0.0367352032
"3-room apartment","fully renovated","okres Dolný Kubín",2541.287500,"TUreality s.r.o.",2455.730000,-0.0336669897
"3-room apartment","fully renovated","okres Ružomberok",1972.633333,"AstonReal s.r.o.",2039.470000,0.0338819515
"3-room apartment","fully renovated","okres Čadca",1815.651667,"Realitná kancelária",NULL,NULL
"3-room apartment","fully renovated","okres Žilina",2889.718462,"Realitná kancelária RED, s.r.o.",2680.520000,-0.0723940636
"3-room apartment","fully renovated","okres Martin",2109.253333,"Like Reality s.r.o.",1412.640000,-0.3302653703
"3-room apartment","fully renovated","okres Žilina",2889.718462,"DRR INVEST, s. r. o.",2141.665000,-0.2588672467
"3-room apartment","fully renovated","okres Martin",2109.253333,"ALT REAL, s.r.o.",1922.220000,-0.0886727687
"3-room apartment","fully renovated","okres Martin",2109.253333,NULL,2209.580000,0.0475650153
"3-room apartment","fully renovated","okres Žilina",2889.718462,Maxareality,2500.000000,-0.1348638171
"3-room apartment","fully renovated","okres Liptovský Mikuláš",2758.873333,"sunnyreal s.r.o.",2364.860000,-0.1428167536
"3-room apartment","fully renovated","okres Čadca",1815.651667,"RECLOUD Reality a.s.",NULL,NULL
"3-room apartment","fully renovated","okres Liptovský Mikuláš",2758.873333,"AstonReal s.r.o.",2427.140000,-0.1202423210
"3-room apartment","fully renovated","okres Martin",2109.253333,"Felicita Real s. r. o.",2510.770000,0.1903596219
"3-room apartment","fully renovated","okres Martin",2109.253333,"FINREA - ak vám záleží na výsledku",1645.880000,-0.2196859551
"3-room apartment","fully renovated","okres Martin",2109.253333,"GRAVITAS a. s.",NULL,NULL
"3-room apartment","fully renovated","okres Žilina",2889.718462,NULL,3072.083333,0.0631081794
"3-room apartment","fully renovated","okres Žilina",2889.718462,"Jacek reality s. r. o.",2549.280000,-0.1178102526
"3-room apartment","fully renovated","okres Liptovský Mikuláš",2758.873333,"OVERENÉ REALITY",2386.670000,-0.1349113526
"3-room apartment","fully renovated","okres Žilina",2889.718462,"ŽILINAREAL, s.r.o.",2410.260000,-0.1659187455
"3-room apartment","fully renovated","okres Liptovský Mikuláš",2758.873333,"RK SPIRIT s.r.o.",NULL,NULL
"3-room apartment","fully renovated","okres Liptovský Mikuláš",2758.873333,"TUreality s.r.o.",2261.540000,-0.1802668238
"3-room apartment","fully renovated","okres Žilina",2889.718462,"Realitka pre každého",3361.880000,0.1633936123
"3-room apartment","fully renovated","okres Dolný Kubín",2541.287500,"FINREA - ak vám záleží na výsledku",2790.340000,0.0980024889
"3-room apartment","fully renovated","okres Čadca",1815.651667,"SLNOVRAT, s.r.o.",1777.170000,-0.0211944106
"3-room apartment","fully renovated","okres Liptovský Mikuláš",2758.873333,NULL,4200.000000,0.5223605773
"3-room apartment","fully renovated","okres Ružomberok",1972.633333,"Reality Alpia",1981.350000,0.0044187974
"3-room apartment","fully renovated","okres Martin",2109.253333,"Reality AK, spol. s r.o.",NULL,NULL
"3-room apartment","fully renovated","okres Dolný Kubín",2541.287500,"RK Dalmia s. r. o.",2463.350000,-0.0306685096
"3-room apartment","fully renovated","okres Ružomberok",1972.633333,"BEEVAM, s.r.o.",1897.080000,-0.0383007484
"3-room apartment","fully renovated","okres Ružomberok",1972.633333,"NajBývanie, s.r.o.",NULL,NULL
"3-room apartment","fully renovated","okres Tvrdošín",2216.035000,"Vianema s.r.o.",2246.360000,0.0136843507
"3-room apartment","fully renovated","okres Žilina",2889.718462,"TUreality s.r.o.",2208.365000,-0.2357854133
"3-room apartment","fully renovated","okres Martin",2109.253333,"Reality MT s.r.o.",2088.240000,-0.0099624510
"3-room apartment","fully renovated","okres Liptovský Mikuláš",2758.873333,"ARBIZ real estate & finance s. r. o.",NULL,NULL
"3-room apartment","fully renovated","okres Žilina",2889.718462,"Local reality s. r. o.",3031.250000,0.0489776218
"3-room apartment","fully renovated","okres Čadca",1815.651667,"1. Reality Rent, s.r.o.",2069.440000,0.1397780960
"3-room apartment","fully renovated","okres Žilina",2889.718462,"RIEŠIME BÝVANIE",3274.712500,0.1332289090
"3-room apartment","fully renovated","okres Martin",2109.253333,"B10 Slovensko, a. s.",1863.640000,-0.1164456299
"3-room apartment","fully renovated","okres Žilina",2889.718462,"RES GROUP, s.r.o.",4196.260000,0.4521345436
"1-room apartment","new construction","okres Kysucké Nové Mesto",3728.340000,"MG real, s.r.o.",3685.710000,-0.0114340430
"1-room apartment","new construction","okres Liptovský Mikuláš",4113.190000,"RESIDENCE realitná kancelária",7394.630000,0.7977846878
"1-room apartment","new construction","okres Martin",3375.320000,"TARGETreal s. r. o.",3155.260000,-0.0651967813
"1-room apartment","new construction","okres Martin",3375.320000,"LuxReality, s.r.o.",4214.410000,0.2485956887
"1-room apartment","new construction","okres Žilina",4015.358125,"HMS Services, a. s.",3233.980000,-0.1945973686
"1-room apartment","new construction","okres Žilina",4015.358125,"ODEKO manažment s.r.o.",3722.890000,-0.0728373699
"1-room apartment","new construction","okres Liptovský Mikuláš",4113.190000,"DVOŘÁK & PARTNERS s. r. o.",3325.620000,-0.1914742572
"1-room apartment","new construction","okres Liptovský Mikuláš",4113.190000,"ARCHEUS Partners a.s.",3166.670000,-0.2301182294
"1-room apartment","new construction","okres Tvrdošín",2918.750000,"RK SPIRIT s.r.o.",2918.750000,0.0000000000
"1-room apartment","new construction","okres Liptovský Mikuláš",4113.190000,"TATRA CITY RESIDENCE s. r. o.",3949.040000,-0.0399081978
"1-room apartment","new construction","okres Žilina",4015.358125,"PSynchro RK32",NULL,NULL
"1-room apartment","new construction","okres Martin",3375.320000,"Buby reality, s.r.o.",3155.705000,-0.0650649420
"1-room apartment","new construction","okres Ružomberok",3237.006000,Limaxreal,2780.220000,-0.1411137329
"1-room apartment","new construction","okres Žilina",4015.358125,"WFG reality, s.r.o.",4071.520769,0.0139869576
"1-room apartment","new construction","okres Liptovský Mikuláš",4113.190000,"OVERENÉ REALITY",3461.540000,-0.1584293456
"1-room apartment","new construction","okres Martin",3375.320000,"Reality AK, spol. s r.o.",3414.060000,0.0114774303
"1-room apartment","new construction","okres Kysucké Nové Mesto",3728.340000,"TRI LIPY, s. r. o.",3770.970000,0.0114340430
"1-room apartment","new construction","okres Liptovský Mikuláš",4113.190000,"AstonReal s.r.o.",2716.670000,-0.3395223659
"3-room apartment",unrenovated,"okres Dolný Kubín",2270.982500,"TUreality s.r.o.",2076.920000,-0.0854531023
"3-room apartment",unrenovated,"okres Martin",1712.116500,"RS Mansory s.r.o.",2046.000000,0.1950121385
"3-room apartment",unrenovated,"okres Martin",1712.116500,"Like Reality s.r.o.",1684.290000,-0.0162526907
"3-room apartment",unrenovated,"okres Martin",1712.116500,"LIF REAL",1500.000000,-0.1238913941
"3-room apartment",unrenovated,"okres Liptovský Mikuláš",1794.306250,"OVERENÉ REALITY",1068.750000,-0.4043658935
"3-room apartment",unrenovated,"okres Dolný Kubín",2270.982500,"AstonReal s.r.o.",NULL,NULL
"3-room apartment",unrenovated,"okres Žilina",2338.332727,"Reality IQ, s.r.o.",2498.440000,0.0684706976
"3-room apartment",unrenovated,"okres Ružomberok",1637.220000,"Reality Alpia",1539.150000,-0.0599003188
"3-room apartment",unrenovated,"okres Čadca",1761.202857,"Realitná kancelária",1788.710000,0.0156183843
"3-room apartment",unrenovated,"okres Liptovský Mikuláš",1794.306250,"RESIDENCE realitná kancelária",2060.420000,0.1483101059
"3-room apartment",unrenovated,"okres Žilina",2338.332727,"Pro Real, s. r. o. realitná kancelária",2119.700000,-0.0934994086
"3-room apartment",unrenovated,"okres Čadca",1761.202857,"1. Reality Rent, s.r.o.",1822.580000,0.0348495591
"3-room apartment",unrenovated,"okres Žilina",2338.332727,"Wealth Group, s.r.o.",2498.330000,0.0684236555
"3-room apartment",unrenovated,"okres Kysucké Nové Mesto",1852.865000,"RK4 REALITY",1535.480000,-0.1712941850
"3-room apartment",unrenovated,"okres Martin",1712.116500,"KARIN & PARTNERS, s.r.o.",2062.500000,0.2046493331
"3-room apartment",unrenovated,"okres Kysucké Nové Mesto",1852.865000,"WFG reality, s.r.o.",1943.060000,0.0486786679
"3-room apartment",unrenovated,"okres Dolný Kubín",2270.982500,NULL,2875.000000,0.2659718866
"3-room apartment",unrenovated,"okres Kysucké Nové Mesto",1852.865000,"Pro Real, s. r. o. realitná kancelária",2397.440000,0.2939097020
"3-room apartment",unrenovated,"okres Čadca",1761.202857,"Safe reality s. r. o.",1613.850000,-0.0836660334
"3-room apartment",unrenovated,"okres Martin",1712.116500,"Realitná kancelária",1747.836667,0.0208631638
"3-room apartment",unrenovated,"okres Martin",1712.116500,"ALT REAL, s.r.o.",1486.490000,-0.1317822123
"3-room apartment",unrenovated,"okres Liptovský Mikuláš",1794.306250,"Direct Real, spol. s r.o.",2042.250000,0.1381836295
"3-room apartment",unrenovated,"okres Tvrdošín",NULL,"HD reality group s.r.o",NULL,NULL
"3-room apartment",unrenovated,"okres Martin",1712.116500,"Reality Center, s.r.o.",1786.263333,0.0433071190
"3-room apartment",unrenovated,"okres Čadca",1761.202857,"Trioreality, s.r.o.",1890.100000,0.0731869940
"3-room apartment",unrenovated,"okres Čadca",1761.202857,OPENREALITY,1600.000000,-0.0915299770
"3-room apartment",unrenovated,"okres Martin",1712.116500,"Reality D.P.A.",1361.110000,-0.2050132103
"3-room apartment",unrenovated,"okres Martin",1712.116500,"B10 Slovensko, a. s.",1984.620000,0.1591617743
"3-room apartment",unrenovated,"okres Martin",1712.116500,"LICITOR group, a.s.",670.710000,-0.6082567979
"3-room apartment",unrenovated,"okres Žilina",2338.332727,"TUreality s.r.o.",2593.750000,0.1092305086
"3-room apartment",unrenovated,"okres Žilina",2338.332727,"RK4 REALITY",NULL,NULL
"3-room apartment",unrenovated,"okres Martin",1712.116500,"R2 SK, s.r.o.",2070.110000,0.2090941241
"3-room apartment",unrenovated,"okres Čadca",1761.202857,NULL,1723.080000,-0.0216459205
"3-room apartment",unrenovated,"okres Liptovský Mikuláš",1794.306250,"RK SPIRIT s.r.o.",1740.260000,-0.0301209729
"3-room apartment",unrenovated,"okres Liptovský Mikuláš",1794.306250,"HALO reality, s.r.o.",1608.985000,-0.1032829541
"3-room apartment",unrenovated,"okres Žilina",2338.332727,"Direct Real, spol. s r.o.",2065.840000,-0.1165329142
"3-room apartment",unrenovated,"okres Žilina",2338.332727,"Safe reality s. r. o.",2157.315000,-0.0774131606
"3-room apartment",unrenovated,"okres Dolný Kubín",2270.982500,"RK Dalmia s. r. o.",2066.005000,-0.0902593921
"3-room apartment",unrenovated,"okres Martin",1712.116500,"HD reality group s.r.o",2013.040000,0.1757611121
"3-room apartment","new construction","okres Ružomberok",2586.624000,NULL,2494.835000,-0.0354860235
"3-room apartment","new construction","okres Liptovský Mikuláš",3608.368889,NULL,3516.485000,-0.0254641063
"3-room apartment","new construction","okres Liptovský Mikuláš",3608.368889,G-REAL,4030.920000,0.1171030801
"3-room apartment","new construction","okres Ružomberok",2586.624000,"TUreality s.r.o.",NULL,NULL
"3-room apartment","new construction","okres Žilina",3174.402286,"B10 Slovensko, a. s.",2884.490000,-0.0913281493
"3-room apartment","new construction","okres Tvrdošín",2792.540000,"RK SPIRIT s.r.o.",3118.330000,0.1166643987
"3-room apartment","new construction","okres Žilina",3174.402286,"TUreality s.r.o.",3035.595000,-0.0437270621
"3-room apartment","new construction","okres Čadca",1845.970000,"Realitné kancelárie SR",2261.250000,0.2249657362
"3-room apartment","new construction","okres Liptovský Mikuláš",3608.368889,"RK SPIRIT s.r.o.",2495.990000,-0.3082774858
"3-room apartment","new construction","okres Liptovský Mikuláš",3608.368889,"bezmaklérov, s.r.o.",2315.070000,-0.3584164837
"3-room apartment","new construction","okres Žilina",3174.402286,"HMS Services, a. s.",3357.080000,0.0575471215
"3-room apartment","new construction","okres Žilina",3174.402286,"KORSO Project, s.r.o.",3682.750000,0.1601396635
"3-room apartment","new construction","okres Žilina",3174.402286,"ODEKO manažment s.r.o.",2956.588000,-0.0686158421
"3-room apartment","new construction","okres Martin",2471.873846,"Realitné kancelárie SR",2593.220000,0.0490907553
"3-room apartment","new construction","okres Námestovo",1818.456000,"Nové bývanie",NULL,NULL
"3-room apartment","new construction","okres Liptovský Mikuláš",3608.368889,"Svoboda&Williams Slovakia s.r.o.",6527.780000,0.8090667004
"3-room apartment","new construction","okres Žilina",3174.402286,"NajBývanie, s.r.o.",3017.540000,-0.0494147471
"3-room apartment","new construction","okres Liptovský Mikuláš",3608.368889,"Q REAL s.r.o.",2625.000000,-0.2725244894
"3-room apartment","new construction","okres Žilina",3174.402286,"Realitná kancelária RED, s.r.o.",3215.394000,0.0129132071
"3-room apartment","new construction","okres Martin",2471.873846,"Buby reality, s.r.o.",2695.025000,0.0902761095
"3-room apartment","new construction","okres Liptovský Mikuláš",3608.368889,"Prvá Realitná Kancelária, s.r.o.",4024.390000,0.1152933982
"3-room apartment","new construction","okres Kysucké Nové Mesto",2572.368000,"Realitná kancelária DOM",2491.670000,-0.0313710946
"3-room apartment","new construction","okres Dolný Kubín",2835.642857,"TUreality s.r.o.",2992.210000,0.0552139853
"3-room apartment","new construction","okres Martin",2471.873846,"Financie a reality od A po Z",NULL,NULL
"3-room apartment","new construction","okres Dolný Kubín",2835.642857,"RE/MAX Slovakia",2813.215000,-0.0079092672
"3-room apartment","new construction","okres Liptovský Mikuláš",3608.368889,"DLUGO reality",6259.740000,0.7347838296
"3-room apartment","new construction","okres Liptovský Mikuláš",3608.368889,"TUreality s.r.o.",2599.186667,-0.2796782294
"3-room apartment","new construction","okres Liptovský Mikuláš",3608.368889,"ARBIZ real estate & finance s. r. o.",2610.510000,-0.2765401542
"3-room apartment","new construction","okres Martin",2471.873846,"Reality Center, s.r.o.",2479.240000,0.0029799878
"3-room apartment","new construction","okres Liptovský Mikuláš",3608.368889,"REALITY SPOLU",1912.900000,-0.4698712746
"3-room apartment","new construction","okres Kysucké Nové Mesto",2572.368000,NULL,2422.540000,-0.0582451655
"3-room apartment","new construction","okres Kysucké Nové Mesto",2572.368000,Reality+,NULL,NULL
"3-room apartment","new construction","okres Martin",2471.873846,"B10 Slovensko, a. s.",1898.585000,-0.2319247995
"3-room apartment","new construction","okres Dolný Kubín",2835.642857,"OREA, s.r.o.",2746.216667,-0.0315364785
"3-room apartment","new construction","okres Žilina",3174.402286,"RS Mansory s.r.o.",3376.340000,0.0636144054
"3-room apartment","new construction","okres Liptovský Mikuláš",3608.368889,"RESIDENCE realitná kancelária",4369.640000,0.2109737486
"3-room apartment","new construction","okres Ružomberok",2586.624000,"AstonReal s.r.o.",2734.430000,0.0571424374
