offer_id,agency,property_category,property_type,condition,location_district,location_area,area_price_category,area_price_index,price_m2,segment_avg_price,pricing_index,agency_listings,all_listings
JuO5mITkYRm,"Direct Real, spol. s r.o.",apartment,"1-room apartment","fully renovated","okres Kysucké Nové Mesto",Sídlisko,average,-3.57,3206.90,3206.90,0.0000,1,1
JuNguQDV0Zn,"Direct Real, spol. s r.o.",apartment,"2-room apartment","fully renovated","okres Liptovský Mikuláš",Podbreziny,expensive,13.11,2499.04,2499.04,0.0000,1,1
JuPkeS3sVco,"Direct Real, spol. s r.o.",apartment,"2-room apartment","fully renovated","okres Liptovský Mikuláš","Staré mesto",average,1.93,2794.64,2172.50,0.2864,1,9
Juena3XeNrr,"Direct Real, spol. s r.o.",apartment,"2-room apartment","new construction","okres Liptovský Mikuláš",Ľubeľa,average,-7.59,2180.00,2180.00,0.0000,1,2
JukyEz3oR2iD,"Direct Real, spol. s r.o.",apartment,"2-room apartment","partially renovated","okres Liptovský Mikuláš","Staré mesto",average,1.93,2103.51,2345.49,-0.1032,1,4
JufAeKZk5m-,"Direct Real, spol. s r.o.",apartment,"2-room apartment","partially renovated","okres Žilina",Bitarová,expensive,9.02,2545.45,2545.45,0.0000,1,1
Juqo7TnYgwu,"Direct Real, spol. s r.o.",apartment,"3-room apartment","new construction","okres Liptovský Mikuláš",Palúdzka,expensive,7.35,3160.92,3160.92,0.0000,1,1
Ju4Vd5pUjXm,"Direct Real, spol. s r.o.",apartment,"3-room apartment","partially renovated","okres Liptovský Mikuláš","Staré mesto",average,1.93,2307.68,2050.07,0.1257,1,4
JuR8QLXp0Yx,"Direct Real, spol. s r.o.",apartment,"3-room apartment","partially renovated","okres Ružomberok",Roveň,average,-12.14,2013.89,1700.68,0.1842,1,2
Ju1Fw0u3Cah,"Direct Real, spol. s r.o.",apartment,"3-room apartment",unrenovated,"okres Liptovský Mikuláš","Vrbica - Nábrežie",average,1.84,2042.25,2054.36,-0.0059,1,3
JuAyS5TfUDQ,"Direct Real, spol. s r.o.",apartment,"3-room apartment",unrenovated,"okres Žilina",Rajec,average,-11.29,1848.10,2017.80,-0.0841,1,2
JumsfvMXhg-,"Direct Real, spol. s r.o.",apartment,"3-room apartment",unrenovated,"okres Žilina",Solinky,expensive,24.79,2283.58,2283.58,0.0000,1,1
JunM5Oyfta7,"Direct Real, spol. s r.o.",apartment,"4-room apartment","fully renovated","okres Liptovský Mikuláš",NULL,NULL,NULL,1845.24,1911.63,-0.0347,1,2
Juh7IlKkDn_,"Direct Real, spol. s r.o.",apartment,"4-room apartment","partially renovated","okres Liptovský Mikuláš",Belánska,average,-13.38,1495.24,1758.93,-0.1499,1,2
JuXIhW2sDRX,"Direct Real, spol. s r.o.",apartment,"4-room apartment","partially renovated","okres Žilina",Vlčince,premium,39.03,2249.43,2249.43,0.0000,1,2
JuIWDdc4brD,"Direct Real, spol. s r.o.",house,"extra large house",unrenovated,"okres Liptovský Mikuláš","Liptovský Trnovec",expensive,19.86,482.71,402.80,0.1984,1,3
JuNQtFNCOxb,"Direct Real, spol. s r.o.",house,"extra large house",unrenovated,"okres Liptovský Mikuláš","Uhorská Ves",average,-10.61,389.21,389.21,0.0000,1,1
Juz8n3k63O_,"Direct Real, spol. s r.o.",land,"extra large plot",NULL,"okres Liptovský Mikuláš",Beňadiková,average,-11.64,30.00,27.50,0.0909,1,3
JuOWl6BKLUg,"Direct Real, spol. s r.o.",house,"large house",unrenovated,"okres Čadca",Staškov,cheap,-22.98,642.86,642.86,0.0000,1,1
Ju-fppxOVlc,"Direct Real, spol. s r.o.",house,"large house",unrenovated,"okres Čadca",Zákopčie,cheap,-18.02,1411.76,1282.50,0.1008,1,3
Ju8trZQFbnP,"Direct Real, spol. s r.o.",house,"large house",unrenovated,"okres Liptovský Mikuláš",Dúbrava,average,0.11,1184.21,1184.21,0.0000,2,2
JugYdPbrkJ-,"Direct Real, spol. s r.o.",house,"large house",unrenovated,"okres Liptovský Mikuláš",Dúbrava,average,0.11,NULL,1184.21,NULL,2,2
JuwhHVVh05e,"Direct Real, spol. s r.o.",house,"large house",unrenovated,"okres Liptovský Mikuláš",Gôtovany,average,-5.33,1245.83,1245.83,0.0000,1,1
JuT3DyFpT5w,"Direct Real, spol. s r.o.",house,"large house",unrenovated,"okres Liptovský Mikuláš",Hybe,cheap,-34.94,349.79,349.79,0.0000,1,1
Ju0_zNn7daF,"Direct Real, spol. s r.o.",house,"large house",unrenovated,"okres Liptovský Mikuláš",Pribylina,cheap,-31.70,600.00,484.07,0.2395,1,2
JuAWKeHNgzP,"Direct Real, spol. s r.o.",house,"large house",unrenovated,"okres Liptovský Mikuláš",Východná,cheap,-25.31,370.16,370.16,0.0000,1,1
JubExmFeQF5H,"Direct Real, spol. s r.o.",house,"large house",unrenovated,"okres Liptovský Mikuláš","Závažná Poruba",average,-6.90,571.07,931.88,-0.3872,2,2
JulUfy26PQZ,"Direct Real, spol. s r.o.",house,"large house",unrenovated,"okres Liptovský Mikuláš","Závažná Poruba",average,-6.90,1292.68,931.88,0.3872,2,2
Ju9Co1t0hDa,"Direct Real, spol. s r.o.",house,"large house",unrenovated,"okres Žilina",Porúbka,average,-2.79,996.55,996.55,0.0000,1,1
JuUy9icWXXx,"Direct Real, spol. s r.o.",land,"large plot",NULL,"okres Liptovský Mikuláš",Gôtovany,average,-5.33,60.77,60.77,0.0000,1,1
Juii36MitpD,"Direct Real, spol. s r.o.",house,"medium house","new construction","okres Námestovo",Ťapešovo,cheap,-16.17,1704.92,1761.14,-0.0319,1,2
Jul88RI0614,"Direct Real, spol. s r.o.",land,"medium plot",NULL,"okres Liptovský Mikuláš",Beňadiková,average,-11.64,167.00,153.00,0.0915,1,2
JuGtn_qttBC,"Direct Real, spol. s r.o.",land,"medium plot",NULL,"okres Liptovský Mikuláš","Liptovský Trnovec",expensive,19.86,130.00,114.50,0.1354,1,2
JumOEZa9NyW,"Direct Real, spol. s r.o.",land,"medium plot",NULL,"okres Liptovský Mikuláš",Prosiek,average,-5.17,19.52,19.52,0.0000,1,1
JuWu8X5e0jn,"Direct Real, spol. s r.o.",land,"medium plot",NULL,"okres Liptovský Mikuláš",Stošice,average,-2.48,145.60,119.30,0.2205,1,3
Ju2L-GyOw3O,"Direct Real, spol. s r.o.",house,"small house",unrenovated,"okres Žilina",Strečno,expensive,16.35,NULL,NULL,NULL,1,1
Ju-_lgQgjvC,"Direct Real, spol. s r.o.",land,"small plot",NULL,"okres Liptovský Mikuláš",Ižipovce,average,-12.34,120.02,120.02,0.0000,1,2
JuvLJIIUOfY,"Direct Real, spol. s r.o.",land,"small plot",NULL,"okres Liptovský Mikuláš",Lazisko,cheap,-18.58,100.67,115.34,-0.1272,1,3
JuN4Ko5MTcJ,"Direct Real, spol. s r.o.",land,"small plot",NULL,"okres Liptovský Mikuláš",Podbreziny,expensive,13.11,159.43,186.81,-0.1466,1,6
JufStanr4w4,"Direct Real, spol. s r.o.",land,"small plot",NULL,"okres Liptovský Mikuláš",Podtureň,premium,41.30,123.00,123.00,0.0000,1,5
JuojulIxoMm,"Direct Real, spol. s r.o.",land,"small plot",NULL,"okres Liptovský Mikuláš",Pribylina,cheap,-31.70,NULL,NULL,NULL,1,1
JuRzGNU0BD2,"Direct Real, spol. s r.o.",land,"small plot",NULL,"okres Turčianske Teplice",Stred,cheap,-16.60,NULL,NULL,NULL,1,1
JulIgw-I980,"Direct Real, spol. s r.o.",apartment,"studio apartment","new construction","okres Liptovský Mikuláš","Pavčina Lehota",expensive,18.57,4444.07,4444.07,0.0000,1,1
Juj0AUCC2FC,"DLUGO reality",apartment,"3-room apartment","new construction","okres Liptovský Mikuláš","Demänovská Dolina",premium,84.23,6090.91,6259.74,-0.0270,2,2
Ju3RyhBnxqn,"DLUGO reality",apartment,"3-room apartment","new construction","okres Liptovský Mikuláš","Demänovská Dolina",premium,84.23,6428.57,6259.74,0.0270,2,2
Ju4uaW2Y4yL,"DLUGO reality",apartment,"holiday apartment","new construction","okres Liptovský Mikuláš","Demänovská Dolina",premium,84.23,6725.45,5609.23,0.1990,1,40
Ju9e7LtrfAt,"DOBRÉ REALITY s.r.o.",land,"large plot",NULL,"okres Žilina",Lysica,cheap,-22.24,59.12,59.12,0.0000,1,1
JuzfaiaPF1e,"DOBRÉ REALITY s.r.o.",house,"medium house","fully renovated","okres Martin",Jahodníky,expensive,9.68,4189.47,4189.47,0.0000,1,1
JujkenW1_dD,"DOBRÉ REALITY s.r.o.",house,"medium house","partially renovated","okres Turčianske Teplice",Sklené,average,-12.01,1587.06,1543.28,0.0284,1,2
JuLF3n8V0u0,"DOBRÉ REALITY s.r.o.",land,"medium plot",NULL,"okres Turčianske Teplice","Slovenské Pravno",cheap,-31.14,66.95,66.95,0.0000,1,1
JukBksFoVDN,"Domovia s. r. o.",apartment,"holiday apartment","new construction","okres Ružomberok",Hrabovo,average,-7.51,3023.81,3345.34,-0.0961,1,5
Ju5bhE-1H2z,"DOMUM realitná spoločnosť s. r. o.",apartment,"1-room apartment","new construction","okres Ružomberok",Hrabovo,average,-7.51,3093.75,3093.75,0.0000,1,2
JueWH91Qt062,"DOMUM realitná spoločnosť s. r. o.",apartment,"holiday apartment","new construction","okres Ružomberok",Hrabovo,average,-7.51,3093.75,3345.34,-0.0752,1,5
JuZJo0wlRRU,donidDevelop,apartment,"1-room apartment","new construction","okres Ružomberok","Liptovská Teplá",cheap,-19.23,2927.59,2853.91,0.0258,1,2
JuhxRDKuEfi,donidDevelop,apartment,"2-room apartment","new construction","okres Ružomberok","Liptovská Teplá",cheap,-19.23,2620.69,2613.04,0.0029,1,4
JuVxrPNOwNZ,donidDevelop,apartment,"3-room apartment","new construction","okres Námestovo",Polom,"very cheap",-48.87,1503.57,1503.57,0.0000,1,1
JumpjkKxSdz,donidDevelop,land,"extra large plot",NULL,"okres Dolný Kubín",Zázrivá,average,-13.12,NULL,26.72,NULL,1,3
Juzl0Ycup_I,donidDevelop,apartment,"holiday apartment","fully renovated","okres Martin","Martinské hole",premium,57.46,5339.29,5339.29,0.0000,1,1
Ju8LEFRICza,donidDevelop,house,"large house","under construction","okres Liptovský Mikuláš","Vrbica - Nábrežie",average,1.84,1519.95,1519.95,0.0000,1,1
JuYlSKGJKl6,donidDevelop,land,"large plot",NULL,"okres Martin","Horný Kalník",cheap,-21.99,79.67,79.67,0.0000,1,2
JutjPZbTZEK,donidDevelop,land,"large plot",NULL,"okres Martin",Sučany,cheap,-19.13,NULL,95.02,NULL,1,2
Juq9xnQNQkn,donidDevelop,house,"medium house","new construction","okres Ružomberok","Liptovské Sliače",average,-7.12,2263.64,2272.80,-0.0040,2,6
Ju1cp4Zdad9,donidDevelop,house,"medium house","new construction","okres Ružomberok","Liptovské Sliače",average,-7.12,2007.46,2272.80,-0.1167,2,6
JutC-Cu36o8,donidDevelop,house,"medium house",unrenovated,"okres Ružomberok",Lúčky,expensive,5.15,853.66,1386.67,-0.3844,1,3
JuoqzBB_9Ic,donidDevelop,land,"medium plot",NULL,"okres Dolný Kubín",Párnica,average,-14.71,98.87,131.46,-0.2479,1,3
JuTu2EKoaZM,donidDevelop,land,"medium plot",NULL,"okres Dolný Kubín",Veličná,expensive,14.21,125.00,134.94,-0.0737,2,7
JuowzNUzni4,donidDevelop,land,"medium plot",NULL,"okres Dolný Kubín",Veličná,expensive,14.21,140.22,134.94,0.0391,2,7
Jus89N19pVi,donidDevelop,land,"medium plot",NULL,"okres Dolný Kubín",Zázrivá,average,-13.12,NULL,NULL,NULL,1,1
JuzolLKcQyU,donidDevelop,land,"medium plot",NULL,"okres Námestovo",Krušetnica,cheap,-36.04,80.21,80.21,0.0000,1,1
Jubyz8KHpaA,donidDevelop,land,"small plot",NULL,"okres Liptovský Mikuláš",Lazisko,cheap,-18.58,NULL,115.34,NULL,1,3
JunAaEjMO5H,"DRAŽOBNÍK, s.r.o.",house,"large house","partially renovated","okres Liptovský Mikuláš",Važec,cheap,-35.75,296.50,435.75,-0.3196,1,2
Jueqkk2FQTK,"DreamReality s.r.o.",apartment,"3-room apartment","new construction","okres Žilina",Bôrik,premium,61.54,3684.21,3711.04,-0.0072,1,4
JuGqA0i3EO8,"DreamReality s.r.o.",apartment,"3-room apartment","partially renovated","okres Žilina","Staré mesto",expensive,25.24,2362.50,2835.82,-0.1669,1,5
Juz-nuV7qfY,"DreamReality s.r.o.",apartment,"4-room apartment","new construction","okres Žilina",Vlčince,premium,39.03,2761.59,3105.33,-0.1107,1,6
JuaMaWInHEa,"DreamReality s.r.o.",house,"extra large house","new construction","okres Žilina","Dolný Hričov",average,-4.26,NULL,NULL,NULL,1,1
JuXlTElDSTb,"DreamReality s.r.o.",house,"extra large house","new construction","okres Žilina",Závodie,expensive,15.24,NULL,NULL,NULL,1,1
JuNuINWKCa2,"DreamReality s.r.o.",house,"large house","fully renovated","okres Žilina","Staré mesto",expensive,25.24,1551.09,2025.55,-0.2342,1,3
Ju3IlwS0uHk,"DreamReality s.r.o.",house,"large house","partially renovated","okres Žilina",NULL,NULL,NULL,933.33,933.33,0.0000,1,1
JufhG56lKjf,"DreamReality s.r.o.",house,"large house","partially renovated","okres Žilina",Nededza,cheap,-16.99,933.33,933.33,0.0000,1,1
Ju6_q9iLcH2,"DreamReality s.r.o.",land,"large plot",NULL,"okres Kysucké Nové Mesto",Povina,average,-11.94,59.22,66.92,-0.1151,3,4
Ju7tRkb4O1-,"DreamReality s.r.o.",land,"large plot",NULL,"okres Kysucké Nové Mesto",Povina,average,-11.94,59.22,66.92,-0.1151,3,4
JutHLS-i8Kk,"DreamReality s.r.o.",land,"large plot",NULL,"okres Kysucké Nové Mesto",Povina,average,-11.94,59.22,66.92,-0.1151,3,4
Jua5wAoApR5,"DreamReality s.r.o.",land,"large plot",NULL,"okres Kysucké Nové Mesto",Rudina,premium,40.65,73.97,79.05,-0.0643,2,3
Juz77F3qzjt,"DreamReality s.r.o.",land,"large plot",NULL,"okres Kysucké Nové Mesto",Rudina,premium,40.65,73.97,79.05,-0.0643,2,3
JuGjdMCF3ve,"DreamReality s.r.o.",land,"large plot",NULL,"okres Žilina",Bytčica,expensive,18.76,180.18,116.89,0.5414,1,2
JuaiG-4_MyI,"DreamReality s.r.o.",house,"medium house","fully renovated","okres Žilina",Brodno,average,-14.41,1521.01,1818.07,-0.1634,1,2
JuvykS9-KBJ0,"DreamReality s.r.o.",house,"medium house","under construction","okres Žilina",Mojš,average,0.39,1333.33,1333.33,0.0000,1,1
Ju_mTTZVoJx,"DreamReality s.r.o.",land,"medium plot",NULL,"okres Žilina","Kotrčiná Lúčka",cheap,-18.94,98.28,95.72,0.0267,1,5
JuKXwWNmxYg,"DRR INVEST, s. r. o.",apartment,"2-room apartment","fully renovated","okres Žilina",Hájik,expensive,5.43,2741.77,2741.77,0.0000,1,2
JujUQv7hvyj,"DRR INVEST, s. r. o.",apartment,"3-room apartment","fully renovated","okres Žilina","Dlhé Pole",cheap,-21.15,1541.56,1541.56,0.0000,1,1
JuiTYBIhgYl,"DRR INVEST, s. r. o.",apartment,"3-room apartment","fully renovated","okres Žilina",Hájik,expensive,5.43,2741.77,2741.77,0.0000,1,1
JuqrzDEx4zp,"DRR INVEST, s. r. o.",apartment,"3-room apartment","partially renovated","okres Žilina","Dlhé Pole",cheap,-21.15,1541.56,1541.56,0.0000,1,2
JutRcPoSw48,"DRR INVEST, s. r. o.",apartment,"3-room apartment","partially renovated","okres Žilina",Vlčince,premium,39.03,2301.32,2454.29,-0.0623,1,2
Jucdr_EmdH7,"DRR INVEST, s. r. o.",house,"extra large house",unrenovated,"okres Žilina","Teplička nad Váhom",premium,48.91,232.88,232.88,0.0000,1,1
JuSi1nzOb00,"DRR INVEST, s. r. o.",house,"large house","new construction","okres Kysucké Nové Mesto","Horný Vadičov",average,-5.28,2050.00,1825.46,0.1230,1,4
Juwnal8LZ_c,"DRR INVEST, s. r. o.",house,"large house","new construction","okres Žilina","Žilinská Lehota",premium,36.32,1103.63,1103.63,0.0000,2,3
Ju769ToQ74D,"DRR INVEST, s. r. o.",house,"large house","new construction","okres Žilina","Žilinská Lehota",premium,36.32,1103.63,1103.63,0.0000,2,3
JuBnZj34L44,"DRR INVEST, s. r. o.",land,"large plot",NULL,"okres Bytča","Hlboké nad Váhom","very cheap",-44.93,33.00,25.17,0.3111,1,6
JuWllUMOah9,"DRR INVEST, s. r. o.",land,"small plot",NULL,"okres Žilina",Budatín,premium,51.29,264.53,267.27,-0.0103,1,2
Ju9rSU4gBpn,"DRR INVEST, s. r. o.",land,"small plot",NULL,"okres Žilina",Ovčiarsko,average,-2.35,151.36,134.11,0.1286,1,7
JummK5hE8Lr,"DRR INVEST, s. r. o.",land,"small plot",NULL,"okres Žilina","Žilinská Lehota",premium,36.32,124.33,124.33,0.0000,1,1
Jux_7MHZ0xE,"DVOŘÁK & PARTNERS s. r. o.",apartment,"1-room apartment","new construction","okres Liptovský Mikuláš",Stošice,average,-2.48,3325.62,3325.62,0.0000,1,1
JuudHQ4gWHh,"EASY centrum bývania, s.r.o.",apartment,"2-room apartment","fully renovated","okres Žilina","Staré mesto",expensive,25.24,3829.55,2789.29,0.3729,1,15
JuXQxA2vSe6,"EASY centrum bývania, s.r.o.",apartment,"2-room apartment","fully renovated","okres Žilina",Vlčince,premium,39.03,3785.71,2931.48,0.2914,1,4
JuTe9xTBEze,"EASY centrum bývania, s.r.o.",house,"medium house",unrenovated,"okres Žilina","Rajecké Teplice",expensive,5.08,1445.95,1445.95,0.0000,1,1
JuicyD7lpub,"EASY centrum bývania, s.r.o.",land,"medium plot",NULL,"okres Žilina",Budatín,premium,51.29,108.75,280.98,-0.6130,1,10
Juv_OE5QhUq,"EASY centrum bývania, s.r.o.",land,"medium plot",NULL,"okres Žilina",Terchová,expensive,17.29,196.72,164.21,0.1980,1,7
JueoLey_u82,"Eden Real estate, s.r.o.",land,"large plot",NULL,"okres Liptovský Mikuláš","Liptovský Trnovec",expensive,19.86,160.00,160.00,0.0000,1,1
JumXY6voBY_,"Eden Real estate, s.r.o.",land,"small plot",NULL,"okres Liptovský Mikuláš",Podbreziny,expensive,13.11,170.53,186.81,-0.0871,1,6
JunH90jZGku,"Effecting s.r.o.",apartment,"1-room apartment","development project","okres Žilina",Bytčica,expensive,18.76,4008.41,4008.41,0.0000,1,1
JuD_7kPVbjf,"Effecting s.r.o.",apartment,"3-room apartment","partially renovated","okres Žilina","Staré mesto",expensive,25.24,2972.84,2835.82,0.0483,1,5
Ju_z9MMC1dy,"Effecting s.r.o.",house,"medium house","new construction","okres Žilina",Strážov,average,2.47,2157.45,2199.15,-0.0190,1,4
JuCvtDrSDpm,"Effecting s.r.o.",land,"small plot",NULL,"okres Žilina",Brezany,expensive,30.74,148.01,148.01,0.0000,1,1
JuTBd7ApfBa,"Eli real realitná kancelária",apartment,"1-room apartment","new construction","okres Martin",Priekopa,premium,55.82,3059.88,3229.12,-0.0524,1,3
JuGEa5Szg2S,"ELITE reality",land,"medium plot",NULL,"okres Bytča",Súľov-Hradná,"very cheap",-51.52,94.03,113.63,-0.1725,1,2
JuI3WIo1gnr,Envire,land,"medium plot",NULL,"okres Kysucké Nové Mesto",Povina,average,-11.94,100.00,76.82,0.3017,1,2
Juuarx0CWmR,"Estate Invest",apartment,"2-room apartment","new construction","okres Turčianske Teplice",Stred,cheap,-16.60,4961.83,4070.92,0.2188,1,4
Ju3PrO2eSPN,"ETHOS reality, s. r. o.",land,"extra large plot",NULL,"okres Čadca",Korňa,"very cheap",-45.15,40.00,40.00,0.0000,1,1
JuTTJWsaBgO,"ETHOS reality, s. r. o.",house,"large house","partially renovated","okres Čadca","Zborov nad Bystricou","very cheap",-48.56,532.92,532.92,0.0000,1,1
JuEJOqphXdZ,"ETHOS reality, s. r. o.",land,"large plot",NULL,"okres Čadca",Raková,cheap,-22.06,65.00,54.85,0.1851,1,8
JuOxQMLskud,"ETHOS reality, s. r. o.",house,"medium house","new construction","okres Žilina",Mojš,average,0.39,1741.07,2646.91,-0.3422,1,3
JujqHk5Nsu-,"ETHOS reality, s. r. o.",land,"medium plot",NULL,"okres Čadca","U Siheľníka",expensive,7.70,110.00,110.00,0.0000,1,1
JuJ2_wybbaK,"ETHOS reality, s. r. o.",land,"medium plot",NULL,"okres Žilina","Žilinská Lehota",premium,36.32,100.00,242.69,-0.5880,1,2
JuguMiG6Pot,"Euro Bauer s.r.o.",apartment,"other apartment type","new construction","okres Žilina",Rajec,average,-11.29,NULL,NULL,NULL,1,1
Ju_ePT-_LMH,"EVER SK, s.r.o.",apartment,"2-room apartment","fully renovated","okres Námestovo",Brehy,expensive,34.91,2111.70,2111.70,0.0000,1,1
JuWeOewD3Gg,"FatraReal s. r. o.",house,"extra large house","fully renovated","okres Liptovský Mikuláš",Dúbrava,average,0.11,889.88,889.88,0.0000,1,1
JuVNXqUSw6h,"FatraReal s. r. o.",house,"extra large house","partially renovated","okres Ružomberok","Staré mesto",average,-14.78,587.50,587.50,0.0000,1,1
JuQhVUDoHMr,"Felicita Real s. r. o.",apartment,"2-room apartment","fully renovated","okres Martin",Sever,average,-7.71,2189.66,2186.28,0.0015,1,6
JufTJtipeK4,"Felicita Real s. r. o.",apartment,"3-room apartment","fully renovated","okres Martin",Ľadoveň,average,-5.00,2510.77,2472.78,0.0154,1,3
JuFa19Ow0Dt,"Felicita Real s. r. o.",apartment,"3-room apartment","partially renovated","okres Martin",Stred,expensive,19.38,1885.96,1915.23,-0.0153,1,9
JuRBO1iDcGe,"Felicita Real s. r. o.",house,"large house","partially renovated","okres Martin",Sučany,cheap,-19.13,1020.83,1020.83,0.0000,1,2
JuxCreRo0qw,"Financial Hotels Management, s.r.o.",apartment,"1-room apartment","new construction","okres Žilina","Staré mesto",expensive,25.24,4359.09,4092.06,0.0653,1,14
JuBnUuJa9ic,"Financial Hotels Management, s.r.o.",apartment,"2-room apartment","new construction","okres Žilina","Staré mesto",expensive,25.24,3894.16,3751.47,0.0380,2,8
Ju5SD8mmuUt,"Financial Hotels Management, s.r.o.",apartment,"2-room apartment","new construction","okres Žilina","Staré mesto",expensive,25.24,4006.94,3751.47,0.0681,2,8
JuXcyij9eMf_,"Financial Hotels Management, s.r.o.",apartment,"3-room apartment","new construction","okres Žilina","Staré mesto",expensive,25.24,4302.34,3410.80,0.2614,3,9
JubD2pJKl5g,"Financial Hotels Management, s.r.o.",apartment,"3-room apartment","new construction","okres Žilina","Staré mesto",expensive,25.24,4979.18,3410.80,0.4598,3,9
JuV4el-7B8H,"Financial Hotels Management, s.r.o.",apartment,"3-room apartment","new construction","okres Žilina","Staré mesto",expensive,25.24,3463.69,3410.80,0.0155,3,9
JuVfkYvfV4D,"Financial Hotels Management, s.r.o.",apartment,"holiday apartment","new construction","okres Žilina","Staré mesto",expensive,25.24,3700.00,3700.00,0.0000,1,1
JuHpUtcCNg-,"Financie a reality od A po Z",apartment,"3-room apartment","new construction","okres Martin",Ľadoveň,average,-5.00,NULL,NULL,NULL,1,1
JulmO4nyPV1,"Financie a reality od A po Z",apartment,"4-room apartment","fully renovated","okres Martin",Priekopa,premium,55.82,1905.34,2244.19,-0.1510,1,4
