price_m2,ln_price_m2,holiday_apartment,rooms,area,ln_area,unrenovated,partially_renovated,fully_renovated,new_construction,new_project,ground_floor,upper_floor,top_floor,missing_floor,floor_upto_8,very_high_floor,elevator,age,ln_age,energy_certificate,north,south,east,west,BY,ZA,KM,CA,MT,TR,DK,NO,TS,RK,LM,area_price_index
3080.00,8.03268487596762,0,0.0,25,3.2188758248682006,1,0,0,0,0,0,0,1,0,9.0,1,0,45.01,3.8288587641673772,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,-7.70857583786250
2314.81,7.747082889718,0,2.0,54,3.9889840465642745,0,1,0,0,0,1,0,0,0,1.0,0,0,44.74,3.822973188594635,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-7.70857583786250
2077.97,7.639146734596345,0,3.0,64,4.1588830833596715,0,1,0,0,0,0,1,0,0,6.0,0,1,55,4.02535169073515,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,-7.70857583786250
1696.97,7.4365995868222186,0,2.0,66,4.189654742026425,0,1,0,0,0,0,0,1,0,4.0,0,0,60,4.110873864173311,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-7.70857583786250
2043.94,7.622634596685315,0,3.0,66,4.189654742026425,1,0,0,0,0,0,1,0,0,3.0,0,1,50,3.9318256327243257,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,-7.70857583786250
1696.97,7.4365995868222186,0,2.0,66,4.189654742026425,0,1,0,0,0,0,0,1,0,4.0,0,0,44.74,3.822973188594635,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-7.70857583786250
2380.95,7.7752548466863605,0,3.0,63,4.143134726391533,0,1,0,0,0,0,1,0,0,2.0,0,1,62,4.143134726391533,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-7.70857583786250
2189.66,7.691501559616288,0,2.0,58,4.060443010546419,0,0,1,0,0,0,1,0,0,2.0,0,0,45,3.828641396489095,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-7.70857583786250
2076.92,7.63864130604235,0,3.0,65,4.174387269895637,0,1,0,0,0,0,0,0,1,2.8,0,0,45,3.828641396489095,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-7.70857583786250
1756.76,7.471226482385692,0,2.0,74,4.30406509320417,0,1,0,0,0,0,1,0,0,9.0,1,1,47,3.871201010907891,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,-7.70857583786250
1757.14,7.4714427662876135,0,2.0,70,4.248495242049359,1,0,0,0,0,0,0,1,0,3.0,0,0,69,4.248495242049359,2,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,-7.70857583786250
2727.27,7.911056387845422,0,2.0,55,4.007333185232471,0,0,0,0,1,1,0,0,0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-7.70857583786250
2062.50,7.631674118208836,0,3.0,64,4.1588830833596715,1,0,0,0,0,0,0,0,1,2.8,0,0,45.01,3.8288587641673772,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-7.70857583786250
3080.00,8.03268487596762,0,0.0,25,3.2188758248682006,1,0,0,0,0,0,1,0,1,2.8,0,0,45.01,3.8288587641673772,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-7.70857583786250
2431.67,7.796333543089756,0,2.0,60,4.0943445622221,0,0,1,0,0,0,1,0,0,3.0,0,0,55,4.02535169073515,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-7.70857583786250
2222.00,7.706162970199576,0,2.0,49,3.8918202981106265,1,0,0,0,0,1,0,0,0,1.0,0,1,55,4.02535169073515,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-7.70857583786250
2151.16,7.673762510508816,1,2.5,86,4.454347296253507,1,0,0,0,0,1,0,0,0,1.0,0,0,20,3.044522437723423,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,-22.04248484540000
3000.00,8.006367567650246,1,2.5,49,3.8918202981106265,0,1,0,0,0,0,0,0,1,2.8,0,0,44.74,3.822973188594635,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-22.04248484540000
2021.80,7.611743482719957,0,2.0,63,4.143134726391533,0,0,1,0,0,1,0,0,0,1.0,0,0,45,3.828641396489095,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-22.04248484540000
3305.08,8.103215957741698,0,2.0,59,4.07753744390572,0,1,0,0,0,0,1,0,0,4.0,0,1,15,2.772588722239781,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15.24054310781111
2336.96,7.756606218431745,0,3.0,92,4.5217885770490405,0,0,0,1,0,0,1,0,0,2.0,0,1,16,2.833213344056216,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15.24054310781111
2844.04,7.952980855521834,0,4.0,109,4.6913478822291435,1,0,0,0,0,1,0,0,1,2.8,0,0,21,3.091042453358316,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15.24054310781111
3312.50,8.105458470294478,0,2.0,48,3.871201010907891,0,0,0,1,0,0,1,0,0,3.0,0,0,4.47,1.6992786164338898,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15.24054310781111
2386.97,7.777780058182767,0,4.0,99,4.59511985013459,0,0,0,1,0,1,0,0,1,2.8,0,0,2,1.0986122886681098,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15.24054310781111
3212.07,8.0746708681044,0,2.0,52,3.9512437185814275,0,0,0,1,0,0,0,1,0,5.0,0,1,18,2.9444389791664403,2,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,15.24054310781111
3019.23,8.012757110971915,0,2.0,52,3.9512437185814275,0,0,0,1,0,1,0,0,0,1.0,0,1,6,1.9459101490553132,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,15.24054310781111
3702.94,8.216882377703756,0,0.0,34,3.5263605246161616,0,1,0,0,0,0,1,0,0,2.0,0,0,13,2.6390573296152584,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15.24054310781111
5480.77,8.609000881020227,1,2.5,52,3.9512437185814275,0,0,0,1,0,0,1,0,0,2.0,0,0,4.47,1.6992786164338898,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,84.22820104889091
6066.67,8.710565133847176,0,2.0,75,4.31748811353631,0,0,0,1,0,0,1,0,0,6.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,84.22820104889091
4698.58,8.455015614388818,0,2.0,56,4.02535169073515,0,0,0,1,0,1,0,0,0,1.0,0,0,11,2.4849066497880004,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,84.22820104889091
6992.71,8.85262345680249,1,2.5,71,4.2626798770413155,0,0,0,1,0,0,1,0,0,3.0,0,1,4.47,1.6992786164338898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,84.22820104889091
5972.22,8.694873996560597,1,2.5,72,4.276666119016055,0,0,0,1,0,1,0,0,0,1.0,0,0,6,1.9459101490553132,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,84.22820104889091
6725.45,8.813654116729506,1,2.5,55,4.007333185232471,0,0,0,1,0,0,0,0,1,2.8,0,0,4.47,1.6992786164338898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,84.22820104889091
6402.44,8.764434446690448,1,2.5,82,4.406719247264253,0,0,0,1,0,0,1,0,0,3.0,0,1,4.47,1.6992786164338898,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,84.22820104889091
7160.49,8.876333693367261,1,2.5,41,3.713572066704308,0,0,0,1,0,0,1,0,0,2.0,0,1,4.47,1.6992786164338898,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,84.22820104889091
7804.88,8.962504458071571,1,2.5,41,3.713572066704308,0,0,0,1,0,0,1,0,0,4.0,0,1,4.47,1.6992786164338898,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,84.22820104889091
4675.00,8.449984441722787,1,2.5,40,3.6888794541139363,1,0,0,0,0,1,0,0,0,1.0,0,0,12,2.5649493574615367,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,84.22820104889091
2791.18,7.934219724469994,1,2.5,34,3.5263605246161616,0,0,0,1,0,1,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,84.22820104889091
6682.03,8.807177112580373,1,2.5,43,3.7612001156935624,0,0,0,1,0,0,1,0,0,2.0,0,1,4.47,1.6992786164338898,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,84.22820104889091
4841.71,8.48502324309801,0,2.0,38,3.6375861597263857,0,0,0,1,0,0,0,1,0,3.0,0,1,9,2.302585092994046,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,84.22820104889091
9362.00,9.144414221860016,1,2.5,87,4.465908118654584,0,0,0,0,1,0,1,0,0,5.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,84.22820104889091
6973.68,8.849898341468206,1,2.5,76,4.330733340286331,0,0,0,1,0,0,1,0,0,6.0,0,1,4.47,1.6992786164338898,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,84.22820104889091
5294.12,8.574352049700531,1,2.5,34,3.5263605246161616,0,0,0,1,0,1,0,0,0,1.0,0,0,6,1.9459101490553132,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,84.22820104889091
5555.56,8.622554507073744,0,2.0,81,4.394449154672439,0,0,0,1,0,0,1,0,0,4.0,0,0,2,1.0986122886681098,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,84.22820104889091
11206.08,9.324211767132407,1,2.5,74,4.30406509320417,0,0,0,0,1,0,1,0,0,4.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,84.22820104889091
3971.43,8.286881510335581,1,2.5,35,3.5553480614894135,0,0,0,1,0,1,0,0,0,1.0,0,0,1,0.6931471805599453,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,84.22820104889091
6531.53,8.784396498041692,1,2.5,44,3.784189633918261,0,0,0,1,0,0,1,0,0,6.0,0,1,4.47,1.6992786164338898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,84.22820104889091
3021.74,8.013588103393477,1,2.5,46,3.828641396489095,0,0,0,1,0,1,0,0,0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,84.22820104889091
4778.16,8.471810814139651,0,1.0,29,3.367295829986474,0,0,0,1,0,1,0,0,0,1.0,0,0,11,2.4849066497880004,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,84.22820104889091
5300.00,8.575462099540212,1,2.5,65,4.174387269895637,0,0,0,1,0,0,0,1,0,3.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,84.22820104889091
6202.53,8.73271255231363,1,2.5,79,4.3694478524670215,0,0,0,1,0,0,1,0,0,6.0,0,1,4.47,1.6992786164338898,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,84.22820104889091
4736.84,8.463125525701418,1,2.5,38,3.6375861597263857,0,0,0,1,0,1,0,0,0,1.0,0,0,3,1.3862943611198906,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,84.22820104889091
4459.46,8.402782961450606,1,2.5,37,3.6109179126442243,0,0,0,1,0,1,0,0,0,1.0,0,0,4,1.6094379124341003,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,84.22820104889091
11181.23,9.321991758546654,1,2.5,73,4.290459441148391,0,0,0,0,1,0,1,0,0,4.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,84.22820104889091
7394.63,8.90850934008654,0,1.0,41,3.713572066704308,0,0,0,1,0,0,1,0,0,6.0,0,1,4.47,1.6992786164338898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,84.22820104889091
3498.45,8.160075292244462,1,2.5,97,4.574710978503383,0,0,0,1,0,0,0,0,1,2.8,0,0,4.47,1.6992786164338898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,84.22820104889091
6313.13,8.750386870583927,1,2.5,40,3.6888794541139363,0,0,0,1,0,0,1,0,0,2.0,0,1,4.47,1.6992786164338898,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,84.22820104889091
3494.62,8.158979922004225,1,2.5,93,4.532599493153256,0,0,0,1,0,1,0,0,0,1.0,0,0,4.47,1.6992786164338898,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,84.22820104889091
6000.00,8.699514748210191,1,2.5,150,5.0106352940962555,0,0,0,1,0,0,1,0,0,6.0,0,1,2,1.0986122886681098,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,84.22820104889091
7407.22,8.910210479205794,1,2.5,54,3.9889840465642745,0,0,0,1,0,0,1,0,0,5.0,0,0,2,1.0986122886681098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,84.22820104889091
6415.09,8.766408306569405,1,2.5,53,3.970291913552122,0,0,0,1,0,0,1,0,0,5.0,0,1,4.47,1.6992786164338898,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,84.22820104889091
4239.95,8.352306755703642,0,0.0,32,3.4657359027997265,0,0,0,1,0,1,0,0,0,1.0,0,0,11,2.4849066497880004,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,84.22820104889091
6882.49,8.8367357840553,0,2.0,39,3.6635616461296463,1,0,0,0,0,0,0,0,1,2.8,0,0,45.01,3.8288587641673772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,84.22820104889091
3878.05,8.26308772896342,1,2.5,41,3.713572066704308,0,0,0,1,0,1,0,0,0,1.0,0,1,3,1.3862943611198906,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,84.22820104889091
3180.56,8.064812560899258,1,2.5,72,4.276666119016055,0,0,0,1,0,1,0,0,0,1.0,0,0,3,1.3862943611198906,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,84.22820104889091
6428.57,8.768507397474897,0,3.0,77,4.343805421853684,0,0,0,1,0,1,0,0,0,1.0,0,0,5,1.791759469228055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,84.22820104889091
4500.00,8.411832675758411,0,2.0,42,3.7376696182833684,0,0,0,1,0,1,0,0,0,1.0,0,0,11,2.4849066497880004,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,84.22820104889091
5634.15,8.636601572150061,1,2.5,41,3.713572066704308,0,0,0,1,0,1,0,0,0,1.0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,84.22820104889091
4291.85,8.364473154398022,1,2.5,44,3.784189633918261,0,0,0,1,0,1,0,0,0,1.0,0,0,3,1.3862943611198906,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,84.22820104889091
5986.84,8.697319005998343,0,2.0,76,4.330733340286331,0,0,0,1,0,0,1,0,0,7.0,0,1,4.47,1.6992786164338898,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,84.22820104889091
10451.26,9.254477824287157,1,2.5,51,3.9318256327243257,0,0,0,0,1,0,1,0,0,5.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,84.22820104889091
6910.14,8.840745177048515,1,2.5,43,3.7612001156935624,0,0,0,1,0,0,1,0,0,2.0,0,1,2,1.0986122886681098,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,84.22820104889091
6910.14,8.840745177048515,1,2.5,43,3.7612001156935624,0,0,0,1,0,0,1,0,0,2.0,0,1,4.47,1.6992786164338898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,84.22820104889091
7521.74,8.925552773157696,1,2.5,46,3.828641396489095,0,0,0,1,0,0,0,0,1,2.8,0,0,4.47,1.6992786164338898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,84.22820104889091
6730.77,8.814444829169878,1,2.5,52,3.9512437185814275,0,0,0,1,0,0,1,0,0,7.0,0,0,3,1.3862943611198906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,84.22820104889091
6090.91,8.714552774828453,0,3.0,55,4.007333185232471,0,0,0,1,0,1,0,0,0,1.0,0,0,5,1.791759469228055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,84.22820104889091
4907.96,8.49861365583834,0,2.0,49,3.8918202981106265,0,0,1,0,0,1,0,0,1,2.8,0,0,42.02,3.761665123839584,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,84.22820104889091
3892.86,8.266899384980762,1,2.5,28,3.332204510175204,0,0,0,1,0,1,0,0,0,1.0,0,0,3,1.3862943611198906,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,84.22820104889091
9662.18,9.175974574624117,1,2.5,50,3.912023005428146,0,0,0,0,1,0,1,0,0,3.0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,84.22820104889091
6900.00,8.83927669058535,1,2.5,50,3.912023005428146,0,0,0,1,0,1,0,0,0,1.0,0,1,4.47,1.6992786164338898,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,84.22820104889091
5232.56,8.562655921048487,1,2.5,43,3.7612001156935624,0,0,0,1,0,1,0,0,0,1.0,0,0,6,1.9459101490553132,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,84.22820104889091
5217.39,8.559752555835002,1,2.5,23,3.1354942159291497,0,0,0,1,0,1,0,0,0,1.0,0,1,9,2.302585092994046,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,84.22820104889091
2694.22,7.898864016590786,0,2.0,56,4.02535169073515,0,0,0,0,1,1,0,0,0,1.0,0,1,1,0.6931471805599453,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,-17.01205561955556
2481.48,7.81661043535367,0,2.0,54,3.9889840465642745,0,1,0,0,0,0,0,1,0,5.0,0,0,40,3.713572066704308,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,-17.01205561955556
2692.11,7.898080551742576,0,2.0,58,4.060443010546419,0,0,0,0,1,0,1,0,0,2.0,0,1,1,0.6931471805599453,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,-17.01205561955556
1879.08,7.5385375743453515,0,3.0,61,4.110873864173311,0,1,0,0,0,0,0,0,1,2.8,0,0,45,3.828641396489095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-17.01205561955556
1498.78,7.31240672282196,0,3.0,123,4.812184355372417,0,0,0,0,1,1,0,0,0,1.0,0,1,1,0.6931471805599453,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,-17.01205561955556
2697.92,7.900236384734311,0,2.0,55,4.007333185232471,0,0,0,0,1,1,0,0,0,1.0,0,1,1,0.6931471805599453,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,-17.01205561955556
1854.40,7.525316472585487,0,3.0,73,4.290459441148391,0,1,0,0,0,0,0,1,0,8.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-17.01205561955556
1951.25,7.576225471829642,0,3.0,89,4.48863636973214,0,0,0,0,1,1,0,0,0,1.0,0,1,1,0.6931471805599453,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,-17.01205561955556
2740.92,7.916048909448543,0,2.0,54,3.9889840465642745,0,0,0,0,1,0,1,0,0,2.0,0,1,1,0.6931471805599453,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,-17.01205561955556
2125.28,7.661658837384193,0,1.0,45,3.8066624897703196,0,1,0,0,0,0,1,0,0,2.0,0,0,32,3.4965075614664802,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,-17.01205561955556
1932.84,7.5667457028905885,0,3.0,67,4.204692619390966,0,1,0,0,0,0,0,1,0,3.0,0,0,65,4.189654742026425,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-17.01205561955556
974.66,6.8820886922328866,0,2.0,49,3.8918202981106265,1,0,0,0,0,1,0,0,0,1.0,0,0,24,3.2188758248682006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-42.53144802697500
954.29,6.860967608483257,0,2.0,49,3.8918202981106265,1,0,0,0,0,0,0,1,0,3.0,0,0,24,3.2188758248682006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-42.53144802697500
974.66,6.8820886922328866,0,2.0,49,3.8918202981106265,1,0,0,0,0,1,0,0,0,1.0,0,0,24,3.2188758248682006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-42.53144802697500
2927.59,7.981934837954057,0,1.0,29,3.367295829986474,0,0,0,1,0,0,1,0,0,2.0,0,1,1,0.6931471805599453,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-19.23099166343333
2549.88,7.843801578221641,0,2.0,66,4.189654742026425,0,0,0,1,0,1,0,0,0,1.0,0,1,1,0.6931471805599453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-19.23099166343333
2738.36,7.9151144800394695,0,3.0,73,4.290459441148391,0,0,0,1,0,1,0,0,0,1.0,0,1,1,0.6931471805599453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-19.23099166343333
2549.88,7.843801578221641,0,2.0,66,4.189654742026425,0,0,0,1,0,1,0,0,0,1.0,0,1,1,0.6931471805599453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-19.23099166343333
2780.22,7.930285340244187,0,1.0,27,3.295836866004329,0,0,0,1,0,0,1,0,0,2.0,0,1,1,0.6931471805599453,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,-19.23099166343333
2620.69,7.871192920860933,0,2.0,58,4.060443010546419,0,0,0,1,0,1,0,0,0,1.0,0,0,1,0.6931471805599453,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-19.23099166343333
2730.50,7.912240021592209,0,3.0,73,4.290459441148391,0,0,0,1,0,1,0,0,0,1.0,0,1,1,0.6931471805599453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-19.23099166343333
2731.71,7.9126830657152984,0,2.0,62,4.127134385045092,0,0,0,1,0,0,1,0,0,2.0,0,0,1,0.6931471805599453,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,-19.23099166343333
2474.59,7.8138300047145695,0,3.0,72,4.276666119016055,0,0,0,1,0,0,1,0,0,2.0,0,1,4.47,1.6992786164338898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-19.23099166343333
1416.58,7.256000794908408,0,3.0,120,4.787491742782046,0,1,0,0,0,0,0,0,1,2.8,0,0,45,3.828641396489095,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-19.13181231142143
2500.00,7.824046010856292,0,2.0,62,4.127134385045092,0,0,0,1,0,1,0,0,0,3.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-19.13181231142143
2542.52,7.840910994165129,0,4.0,86,4.454347296253507,0,0,0,0,1,0,0,1,0,3.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-19.13181231142143
2627.96,7.873963158788513,0,2.0,46,3.828641396489095,0,0,0,0,1,0,0,1,0,3.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-19.13181231142143
2892.36,7.969828056859298,0,1.0,36,3.58351893845611,0,0,0,0,1,0,0,1,0,3.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-19.13181231142143
2272.06,7.728442187943049,0,3.0,65,4.174387269895637,0,0,0,0,1,0,0,1,0,3.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-19.13181231142143
1799.33,7.495169652370147,0,4.0,150,5.0106352940962555,0,0,1,0,0,0,0,0,1,2.8,0,0,42.02,3.761665123839584,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-19.13181231142143
1960.78,7.581097632243482,0,3.0,102,4.624972813284271,0,0,0,1,0,1,0,0,0,3.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-19.13181231142143
1863.00,7.529943370601589,0,4.0,140,4.941642422609304,0,0,0,1,0,0,0,1,0,4.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-19.13181231142143
2000.00,7.600902459542082,0,3.0,65,4.174387269895637,0,1,0,0,0,0,0,1,0,9.0,1,1,38,3.6635616461296463,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,-3.59532986850000
1940.72,7.570814317224797,0,2.0,57,4.04305126783455,1,0,0,0,0,0,1,0,0,6.0,0,1,52,3.970291913552122,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,-3.59532986850000
1869.57,7.533463736882813,0,3.0,69,4.23410650459726,0,1,0,0,0,0,1,0,1,2.8,0,0,45,3.828641396489095,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-3.59532986850000
2000.00,7.600902459542082,0,3.0,65,4.174387269895637,0,0,1,0,0,0,0,1,0,9.0,1,0,42.02,3.761665123839584,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-3.59532986850000
3624.16,8.195377816298658,0,1.0,30,3.4011973816621555,0,0,1,0,0,0,1,0,0,4.0,0,0,25,3.258096538021482,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-3.59532986850000
1844.62,7.520028573201909,0,3.0,65,4.174387269895637,0,1,0,0,0,0,1,0,0,8.0,0,0,125,4.836281906951478,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-3.59532986850000
1940.72,7.570814317224797,0,2.0,57,4.04305126783455,1,0,0,0,0,0,1,0,0,6.0,0,1,52,3.970291913552122,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-3.59532986850000
1917.81,7.558939189014048,0,3.0,73,4.290459441148391,0,1,0,0,0,0,0,1,0,8.0,0,0,50,3.9318256327243257,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,-3.59532986850000
2031.25,7.6164066460780475,0,3.0,64,4.1588830833596715,0,0,1,0,0,0,0,0,1,2.8,0,0,42.02,3.761665123839584,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-3.59532986850000
2400.00,7.783224016336037,0,2.0,50,3.912023005428146,0,0,1,0,0,0,0,1,0,7.0,0,1,42.02,3.761665123839584,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-3.59532986850000
2048.56,7.624892386282179,0,2.0,56,4.02535169073515,0,1,0,0,0,0,1,0,0,8.0,0,1,44.74,3.822973188594635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-14.77842693387143
1950.00,7.575584651557793,0,1.0,40,3.6888794541139363,0,0,1,0,0,1,0,0,0,0.0,0,0,65,4.189654742026425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-14.77842693387143
2461.54,7.808542449320131,0,4.0,130,4.867534450455582,0,0,0,1,0,0,1,0,0,2.0,0,0,45,3.828641396489095,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-14.77842693387143
2920.00,7.979338895262328,0,3.0,75,4.31748811353631,0,1,0,0,0,0,0,0,1,2.8,0,0,44.74,3.822973188594635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-14.77842693387143
2530.41,7.836136623927986,0,3.0,74,4.30406509320417,0,0,0,1,0,0,0,0,1,2.8,0,0,4.47,1.6992786164338898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-14.77842693387143
1890.55,7.544623071010866,0,4.0,80,4.382026634673881,0,1,0,0,0,0,1,0,0,3.0,0,0,46,3.8501476017100584,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,-14.77842693387143
